0,1,2
645761971061551104,increase,O
645761971061551104,#,B-Disease
645761971061551104,actuallybipolar,I-Disease
645761971061551104,#,O
645761971061551104,spoonieproblems,O
645763758850093056,Lamotrigine,B-Drug
645763758850093056,Abilify,O
645763758850093056,Diazepam,O
645763758850093056,Tramodol,O
645763758850093056,=,O
645763758850093056,reduced,O
645763758850093056,pain,B-Symptom
645763758850093056,and,O
645763758850093056,reduced,O
645763758850093056,insanity,B-Symptom
645763758850093056,~,O
645763758850093056,bam,O
645774841082195976,10mg,O
645774841082195976,Ativan,O
645774841082195976,40mg,O
645774841082195976,diazepam,O
645774841082195976,a,O
645774841082195976,beer,O
645774841082195976,my,O
645774841082195976,anti,O
645774841082195976,depressant,O
645774841082195976,and,O
645774841082195976,topamax,B-Drug
645774841082195976,still,O
645774841082195976,having,O
645774841082195976,a,O
645774841082195976,fucking,O
645774841082195976,panic,B-Symptom
645774841082195976,attack,I-Symptom
645774841082195976,😰,O
645820255881695232,That,O
645820255881695232,sweet,O
645820255881695232,",",O
645820255881695232,sweet,O
645820255881695232,release,O
645820255881695232,of,O
645820255881695232,olanzapine,B-Drug
645820255881695232,sleep,B-Symptom
645820255881695232,",",O
645820255881695232,when,O
645820255881695232,the,O
645820255881695232,world,O
645820255881695232,stop,B-Symptom
645820255881695232,making,I-Symptom
645820255881695232,sense,I-Symptom
645820255881695232,and,O
645820255881695232,tiredness,B-Symptom
645820255881695232,blinds,I-Symptom
645820255881695232,.,O
645820255881695232,Goodnight,O
645820255881695232,.,O
645860288508497920,I,O
645860288508497920,',O
645860288508497920,m,O
645860288508497920,awake,O
645860288508497920,wanting,O
645860288508497920,to,O
645860288508497920,take,O
645860288508497920,more,O
645860288508497920,trazodone,B-Drug
645860288508497920,because,O
645860288508497920,my,O
645860288508497920,legs,O
645860288508497920,hurt,O
645860288508497920,.,O
645860288508497920,Pain,B-Symptom
645860288508497920,killing,O
645860288508497920,is,O
645860288508497920,not,O
645860288508497920,the,O
645860288508497920,purpose,O
645860288508497920,of,O
645860288508497920,trazodone,O
645860288508497920,but,O
645860288508497920,.,O
645860288508497920,.,O
645860288508497920,.,O
645860288508497920,😏,O
645912333299097600,I,O
645912333299097600,don,O
645912333299097600,',O
645912333299097600,t,O
645912333299097600,want,O
645912333299097600,to,O
645912333299097600,go,O
645912333299097600,back,O
645912333299097600,to,O
645912333299097600,uni,O
645912333299097600,",",O
645912333299097600,or,O
645912333299097600,at,O
645912333299097600,least,O
645912333299097600,not,O
645912333299097600,whilst,O
645912333299097600,I,O
645912333299097600,',O
645912333299097600,m,O
645912333299097600,still,O
645912333299097600,on,O
645912333299097600,seroquel,B-Drug
645912333299097600,.,O
645912333299097600,It,O
645912333299097600,',O
645912333299097600,s,O
645912333299097600,impossible,O
645912333299097600,to,O
645912333299097600,do,O
645912333299097600,anything,O
645912333299097600,whilst,O
645912333299097600,you,O
645912333299097600,',O
645912333299097600,re,O
645912333299097600,this,O
645912333299097600,tired,B-Symptom
645912333299097600,😖,O
645918236345806848,The,O
645918236345806848,first,O
645918236345806848,week,O
645918236345806848,",",O
645918236345806848,citalopram,B-Drug
645918236345806848,made,O
645918236345806848,me,O
645918236345806848,yawn,B-Symptom
645918236345806848,constantly,O
645918236345806848,",",O
645918236345806848,which,O
645918236345806848,was,O
645918236345806848,very,O
645918236345806848,-,O
645918236345806848,*,O
645918236345806848,cut,O
645918236345806848,off,O
645918236345806848,by,O
645918236345806848,even,O
645918236345806848,more,O
645918236345806848,yawning,O
645918236345806848,*,O
645925004853444609,I,O
645925004853444609,need,O
645925004853444609,to,O
645925004853444609,sleep,O
645925004853444609,but,O
645925004853444609,my,O
645925004853444609,prednisone,B-Drug
645925004853444609,and,O
645925004853444609,asthma,O
645925004853444609,meds,O
645925004853444609,giving,O
645925004853444609,me,O
645925004853444609,insomnia,B-Symptom
645925004853444609,.,O
645925004853444609,I,O
645925004853444609,finally,O
645925004853444609,stopped,O
645925004853444609,wheezing,B-Symptom
645925004853444609,but,O
645925004853444609,can,O
645925004853444609,',O
645925004853444609,t,O
645925004853444609,turn,O
645925004853444609,my,O
645925004853444609,brain,O
645925004853444609,off,O
645925004853444609,!,O
645960727744778244,Tropical,O
645960727744778244,Depression,B-Disease
645960727744778244,Sixteen,O
645960727744778244,-,O
645960727744778244,E,O
645960727744778244,is,O
645960727744778244,due,O
645960727744778244,to,O
645960727744778244,slam,O
645960727744778244,Phoenix,O
645960727744778244,today,O
645960727744778244,and,O
645960727744778244,tomorrow,O
645960727744778244,.,O
645960727744778244,Taking,O
645960727744778244,my,O
645960727744778244,Tropical,O
645960727744778244,Cymbalta,B-Drug
645960727744778244,now,O
645960727744778244,.,O
645975721878253568,Hardship,O
645975721878253568,line,O
645975721878253568,person,O
645975721878253568,:,O
645975721878253568,my,O
645975721878253568,feet,O
645975721878253568,are,O
645975721878253568,tingly,B-Symptom
645975721878253568,and,O
645975721878253568,numb,O
645975721878253568,cause,O
645975721878253568,I,O
645975721878253568,take,O
645975721878253568,topamax,B-Drug
645975721878253568,for,O
645975721878253568,migraines,O
645975721878253568,.,O
645975721878253568,Let,O
645975721878253568,me,O
645975721878253568,leave,O
645975721878253568,k,O
645975721878253568,thanks,O
645975721878253568,yes,O
645975721878253568,bye,O
645981818576076800,Effexor,B-Drug
645981818576076800,XR,I-Drug
645981818576076800,is,O
645981818576076800,used,O
645981818576076800,for,O
645981818576076800,treating,O
645981818576076800,depression,B-Disease
645981818576076800,",",O
645981818576076800,generalized,O
645981818576076800,or,O
645981818576076800,social,O
645981818576076800,anxiety,O
645981818576076800,disorder,O
645981818576076800,",",O
645981818576076800,.,O
645981818576076800,.,O
645981818576076800,.,O
645981818576076800,.,O
645981818576076800,Kamagra,O
645981818576076800,oral,O
645981818576076800,jelly,O
645981818576076800,equivalent,O
645981818576076800,in,O
645981818576076800,india,O
646008940816285697,And,O
646008940816285697,this,O
646008940816285697,is,O
646008940816285697,why,O
646008940816285697,after,O
646008940816285697,the,O
646008940816285697,prednisone,B-Drug
646008940816285697,is,O
646008940816285697,out,O
646008940816285697,of,O
646008940816285697,my,O
646008940816285697,system,O
646008940816285697,I,O
646008940816285697,',O
646008940816285697,m,O
646008940816285697,going,O
646008940816285697,to,O
646008940816285697,try,O
646008940816285697,citalopram,B-Drug
646008940816285697,again,O
646008940816285697,.,O
646008940816285697,Fuck,O
646008940816285697,anxiety,B-Symptom
646008940816285697,.,O
646031288336519169,Went,O
646031288336519169,in,O
646031288336519169,to,O
646031288336519169,get,O
646031288336519169,a,O
646031288336519169,nasty,O
646031288336519169,bee,B-Symptom
646031288336519169,sting,I-Symptom
646031288336519169,checked,O
646031288336519169,out,O
646031288336519169,.,O
646031288336519169,The,O
646031288336519169,Doc,O
646031288336519169,said,O
646031288336519169,prednisone,B-Drug
646031288336519169,might,O
646031288336519169,make,O
646031288336519169,me,O
646031288336519169,feel,O
646031288336519169,crazy,B-Symptom
646031288336519169,.,O
646031288336519169,Not,O
646031288336519169,to,O
646031288336519169,worry,O
646031288336519169,",",O
646031288336519169,I,O
646031288336519169,',O
646031288336519169,ve,O
646031288336519169,been,O
646031288336519169,crazy,O
646031288336519169,for,O
646031288336519169,years,O
646031288336519169,👍,O
646031288336519169,🏻,O
646053569590767616,Try,O
646053569590767616,affording,O
646053569590767616,asthma,B-Disease
646053569590767616,meds,O
646053569590767616,like,O
646053569590767616,Singulair,B-Drug
646053569590767616,or,O
646053569590767616,Advair,O
646053569590767616,without,O
646053569590767616,insurance,O
646053569590767616,.,O
646054138925699072,Hit,O
646054138925699072,a,O
646054138925699072,chemo,O
646054138925699072,wall,O
646054138925699072,today,O
646054138925699072,when,O
646054138925699072,#,B-Drug
646054138925699072,Docetaxel,I-Drug
646054138925699072,hid,O
646054138925699072,my,O
646054138925699072,batteries,O
646054138925699072,-,O
646054138925699072,looking,O
646054138925699072,forward,O
646054138925699072,to,O
646054138925699072,better,O
646054138925699072,Tues,O
646054138925699072,.,O
646054138925699072,Nite,O
646054138925699072,all,O
646054138925699072,chemo,O
646054138925699072,warriors,O
646054138925699072,X,O
646078093040484353,Looking,O
646078093040484353,for,O
646078093040484353,info,O
646078093040484353,on,O
646078093040484353,#,B-Drug
646078093040484353,Tamoxifen,I-Drug
646078093040484353,studies,O
646078093040484353,of,O
646078093040484353,5,O
646078093040484353,years,O
646078093040484353,vs,O
646078093040484353,.,O
646078093040484353,10,O
646078093040484353,years,O
646078093040484353,for,O
646078093040484353,breast,B-Disease
646078093040484353,cancer,I-Disease
646078093040484353,survivors,O
646078093040484353,.,O
646078093040484353,Pls,O
646078093040484353,forward,O
646078093040484353,any,O
646078093040484353,relevant,O
646078093040484353,info,O
646078093040484353,.,O
646078093040484353,Thanks,O
646078093040484353,!,O
647044807919931392,Zyprexa,B-Drug
647044807919931392,+,O
647044807919931392,Seroquel,B-Drug
647044807919931392,+,O
647044807919931392,Xanax,O
647044807919931392,=,O
647044807919931392,Zombie,B-Symptom
647044807919931392,state,O
647044807919931392,all,O
647044807919931392,day,O
647044807919931392,.,O
647044807919931392,Minus,O
647044807919931392,the,O
647044807919931392,Seroquel,O
647044807919931392,and,O
647044807919931392,it,O
647044807919931392,',O
647044807919931392,s,O
647044807919931392,perfect,O
647044807919931392,:,O
647044807919931392,),O
647070874856763393,I,O
647070874856763393,',O
647070874856763393,ve,O
647070874856763393,gone,B-Symptom
647070874856763393,up,I-Symptom
647070874856763393,two,I-Symptom
647070874856763393,dress,I-Symptom
647070874856763393,sizes,I-Symptom
647070874856763393,since,O
647070874856763393,being,O
647070874856763393,on,O
647070874856763393,quetiapine,B-Drug
647070874856763393,and,O
647070874856763393,the,O
647070874856763393,prospect,O
647070874856763393,of,O
647070874856763393,gaining,O
647070874856763393,more,O
647070874856763393,weight,O
647070874856763393,is,O
647070874856763393,horrifying,O
647070874856763393,.,O
647094475408302080,Today,O
647094475408302080,',O
647094475408302080,s,O
647094475408302080,topic,O
647094475408302080,:,O
647094475408302080,The,O
647094475408302080,Use,O
647094475408302080,of,O
647094475408302080,Buprenorphine,B-Drug
647094475408302080,in,O
647094475408302080,the,O
647094475408302080,Treatment,O
647094475408302080,of,O
647094475408302080,Opiate,O
647094475408302080,Dependence,O
647094475408302080,presented,O
647094475408302080,by,O
647094475408302080,Dr,O
647094475408302080,.,O
647094475408302080,Richard,O
647094475408302080,Gracer,O
647094475408302080,#,O
647094475408302080,APlivewebinar,O
647112530704367620,Mood,O
647112530704367620,stabilizers,O
647112530704367620,are,O
647112530704367620,used,O
647112530704367620,primarily,O
647112530704367620,in,O
647112530704367620,bipolar,B-Disease
647112530704367620,disorder,I-Disease
647112530704367620,.,O
647112530704367620,Lithium,O
647112530704367620,and,O
647112530704367620,Lamictal,B-Drug
647112530704367620,are,O
647112530704367620,notable,O
647112530704367620,for,O
647112530704367620,treating,O
647112530704367620,both,O
647112530704367620,mania,O
647112530704367620,and,O
647112530704367620,depression,B-Disease
647112530704367620,.,O
647247540493135872,@,O
647247540493135872,2LitLilly,O
647247540493135872,woah,O
647247540493135872,",",O
647247540493135872,they,O
647247540493135872,just,O
647247540493135872,increased,O
647247540493135872,my,O
647247540493135872,topamax,B-Drug
647247540493135872,from,O
647247540493135872,50,O
647247540493135872,to,O
647247540493135872,100,O
647247540493135872,to,O
647247540493135872,prevent,O
647247540493135872,my,O
647247540493135872,headaches,B-Symptom
647332973893812224,Brighton,O
647332973893812224,Breast,O
647332973893812224,Day,O
647332973893812224,;,O
647332973893812224,Louise,O
647332973893812224,Izatt,O
647332973893812224,(,O
647332973893812224,Guys,O
647332973893812224,),O
647332973893812224,:,O
647332973893812224,in,O
647332973893812224,their,O
647332973893812224,whole,O
647332973893812224,BRCA,O
647332973893812224,service,O
647332973893812224,only,O
647332973893812224,one,O
647332973893812224,woman,O
647332973893812224,has,O
647332973893812224,chosen,O
647332973893812224,Tamoxifen,B-Drug
647332973893812224,chemo,O
647332973893812224,prevention,O
647332973893812224,over,O
647332973893812224,surgery,O
647332973893812224,.,O
647385954202873856,#,O
647385954202873856,ECC15,O
647385954202873856,27,O
647385954202873856,/,O
647385954202873856,9,O
647385954202873856,/,O
647385954202873856,15,O
647385954202873856,",",O
647385954202873856,10,O
647385954202873856,:,O
647385954202873856,30am,O
647385954202873856,Hall,O
647385954202873856,C2,O
647385954202873856,:,O
647385954202873856,What,O
647385954202873856,is,O
647385954202873856,the,O
647385954202873856,evidence,O
647385954202873856,for,O
647385954202873856,adding,O
647385954202873856,docetaxel,O
647385954202873856,or,O
647385954202873856,bisphosphonates,O
647385954202873856,to,O
647385954202873856,ADT,O
647385954202873856,in,O
647385954202873856,men,O
647385954202873856,with,O
647385954202873856,prostate,O
647385954202873856,cancer,O
647385954202873856,?,O
647410802459209728,Prednisone,B-Drug
647410802459209728,affects,O
647410802459209728,me,O
647410802459209728,differently,O
647410802459209728,every,O
647410802459209728,single,O
647410802459209728,time,O
647410802459209728,",",O
647410802459209728,except,O
647410802459209728,for,O
647410802459209728,one,O
647410802459209728,thing,O
647410802459209728,",",O
647410802459209728,I,O
647410802459209728,NEVER,O
647410802459209728,SLEEP,B-Symptom
647410802459209728,!,O
647410802459209728,#,O
647410802459209728,walkingzombie,O
647428840931856384,The,O
647428840931856384,prob,O
647428840931856384,is,O
647428840931856384,finding,O
647428840931856384,a,O
647428840931856384,psychiatrist,O
647428840931856384,who,O
647428840931856384,will,O
647428840931856384,treat,O
647428840931856384,me,O
647428840931856384,for,O
647428840931856384,just,O
647428840931856384,anxiety,B-Symptom
647428840931856384,instead,O
647428840931856384,of,O
647428840931856384,depression,B-Disease
647428840931856384,:,O
647428840931856384,they,O
647428840931856384,LOVE,O
647428840931856384,to,O
647428840931856384,prescribe,O
647428840931856384,their,O
647428840931856384,Prozac,B-Drug
647428840931856384,&,O
647428840931856384,amp,O
647428840931856384,;,O
647428840931856384,Seroquel,B-Drug
647428840931856384,.,O
647440484319776768,E,O
647440484319776768,Winer,O
647440484319776768,:,O
647440484319776768,endocrine,O
647440484319776768,therapy,O
647440484319776768,in,O
647440484319776768,breast,B-Disease
647440484319776768,cancer,I-Disease
647440484319776768,used,O
647440484319776768,to,O
647440484319776768,be,O
647440484319776768,so,O
647440484319776768,easy,O
647440484319776768,:,O
647440484319776768,tamoxifen,B-Drug
647440484319776768,",",O
647440484319776768,tamoxifen,O
647440484319776768,",",O
647440484319776768,tamoxifen,O
647440484319776768,(,O
647440484319776768,&,O
647440484319776768,amp,O
647440484319776768,;,O
647440484319776768,mostly,O
647440484319776768,in,O
647440484319776768,postmenopausal,O
647440484319776768,women,O
647440484319776768,),O
647440484319776768,.,O
647440484319776768,#,O
647440484319776768,bcs15,O
647453053465989120,Cymbalta,B-Drug
647453053465989120,is,O
647453053465989120,fucking,O
647453053465989120,me,O
647453053465989120,up,O
647453053465989120,.,O
647453053465989120,Don,O
647453053465989120,',O
647453053465989120,t,O
647453053465989120,know,O
647453053465989120,if,O
647453053465989120,I,O
647453053465989120,can,O
647453053465989120,wait,O
647453053465989120,the,O
647453053465989120,4,O
647453053465989120,weeks,O
647453053465989120,it,O
647453053465989120,takes,O
647453053465989120,to,O
647453053465989120,adjust,O
647453053465989120,.,O
647453053465989120,Can,O
647453053465989120,',O
647453053465989120,t,O
647453053465989120,sleep,B-Symptom
647453053465989120,&,O
647453053465989120,amp,O
647453053465989120,;,O
647453053465989120,I,O
647453053465989120,constantly,O
647453053465989120,feel,O
647453053465989120,like,O
647453053465989120,puking,B-Symptom
647453053465989120,.,O
647453053465989120,Ugh,O
647453053465989120,.,O
647453053465989120,#,O
647453053465989120,Fibro,O
647520191455305728,They,O
647520191455305728,are,O
647520191455305728,saying,O
647520191455305728,turmeric,O
647520191455305728,is,O
647520191455305728,more,O
647520191455305728,effective,O
647520191455305728,for,O
647520191455305728,bipolarity,B-Disease
647520191455305728,and,O
647520191455305728,depression,B-Disease
647520191455305728,than,O
647520191455305728,Prozac,B-Drug
647520191455305728,and,O
647520191455305728,other,O
647520191455305728,mind,O
647520191455305728,altering,O
647520191455305728,prescription,O
647520191455305728,medications,O
647520191455305728,.,O
647554581736628225,When,O
647554581736628225,your,O
647554581736628225,scar,O
647554581736628225,tissue,O
647554581736628225,came,O
647554581736628225,back,O
647554581736628225,and,O
647554581736628225,you,O
647554581736628225,had,O
647554581736628225,to,O
647554581736628225,get,O
647554581736628225,an,O
647554581736628225,injection,O
647554581736628225,of,O
647554581736628225,cortisone,B-Drug
647554581736628225,in,O
647554581736628225,your,O
647554581736628225,ankle,O
647554581736628225,",",O
647554581736628225,and,O
647554581736628225,it,O
647554581736628225,hurt,B-Symptom
647554581736628225,so,O
647554581736628225,fricking,O
647554581736628225,bad,O
647554581736628225,💁,O
647554581736628225,🏼,O
647554581736628225,😭,O
647554581736628225,😭,O
647567153475026944,oops,O
647567153475026944,i,O
647567153475026944,dropped,O
647567153475026944,my,O
647567153475026944,monster,O
647567153475026944,cymbalta,B-Drug
647567153475026944,capsules,O
647567153475026944,that,O
647567153475026944,i,O
647567153475026944,use,O
647567153475026944,for,O
647567153475026944,my,O
647567153475026944,magnum,O
647567153475026944,depression,O
647570925676724224,After,O
647570925676724224,a,O
647570925676724224,night,B-Symptom
647570925676724224,of,I-Symptom
647570925676724224,no,I-Symptom
647570925676724224,sleep,I-Symptom
647570925676724224,last,O
647570925676724224,night,O
647570925676724224,",",O
647570925676724224,I,O
647570925676724224,am,O
647570925676724224,now,O
647570925676724224,going,O
647570925676724224,to,O
647570925676724224,sleep,O
647570925676724224,before,O
647570925676724224,7,O
647570925676724224,:,O
647570925676724224,45pm,O
647570925676724224,on,O
647570925676724224,a,O
647570925676724224,#,O
647570925676724224,fridaynight,O
647570925676724224,thanks,O
647570925676724224,to,O
647570925676724224,my,O
647570925676724224,friend,O
647570925676724224,#,B-Drug
647570925676724224,Trazodone,I-Drug
647570925676724224,#,O
647570925676724224,goodnight,O
647667392387108864,"""",O
647667392387108864,I,O
647667392387108864,know,O
647667392387108864,why,O
647667392387108864,I,O
647667392387108864,',O
647667392387108864,ve,O
647667392387108864,been,O
647667392387108864,so,O
647667392387108864,bipolar,B-Disease
647667392387108864,.,O
647667392387108864,I,O
647667392387108864,forgot,O
647667392387108864,to,O
647667392387108864,take,O
647667392387108864,my,O
647667392387108864,Lamictal,B-Drug
647667392387108864,"""",O
647667392387108864,Me,O
647667392387108864,"""",O
647667392387108864,For,O
647667392387108864,how,O
647667392387108864,long,O
647667392387108864,?,O
647667392387108864,"""",O
647667392387108864,S,O
647667392387108864,"""",O
647667392387108864,Like,O
647667392387108864,twenty,O
647667392387108864,days,O
647667392387108864,"""",O
647667392387108864,Me,O
647667392387108864,"""",O
647667392387108864,I,O
647667392387108864,',O
647667392387108864,m,O
647667392387108864,gonna,O
647667392387108864,kick,O
647667392387108864,your,O
647667392387108864,a,O
647667392387108864,*,O
647667392387108864,*,O
647667392387108864,"""",O
647667392387108864,S,O
647682142126911489,Dear,O
647682142126911489,zoloft,B-Drug
647682142126911489,please,O
647682142126911489,stop,O
647682142126911489,fucking,O
647682142126911489,about,O
647682142126911489,an,O
647682142126911489,let,O
647682142126911489,me,O
647682142126911489,sleep,B-Symptom
647682142126911489,.,O
647682142126911489,Im,O
647682142126911489,sick,O
647682142126911489,of,O
647682142126911489,being,O
647682142126911489,anxious,B-Symptom
647682142126911489,and,O
647682142126911489,tired,B-Symptom
647682142126911489,at,O
647682142126911489,the,O
647682142126911489,same,O
647682142126911489,time,O
647682142126911489,.,O
647682142126911489,#,O
647682142126911489,Fuckedupmeds,O
647721595247665153,OH,O
647721595247665153,MAN,O
647721595247665153,i,O
647721595247665153,am,O
647721595247665153,covered,O
647721595247665153,head,O
647721595247665153,-,O
647721595247665153,to,O
647721595247665153,-,O
647721595247665153,toe,O
647721595247665153,in,O
647721595247665153,an,O
647721595247665153,itchy,O
647721595247665153,chemo,O
647721595247665153,rash,B-Symptom
647721595247665153,that,O
647721595247665153,looks,O
647721595247665153,like,O
647721595247665153,poison,O
647721595247665153,ivy,O
647721595247665153,.,O
647721595247665153,rx,O
647721595247665153,cortisone,B-Drug
647721595247665153,cream,O
647721595247665153,not,O
647721595247665153,working,O
647721595247665153,yet,O
647721595247665153,.,O
647721595247665153,EEK,O
647721595247665153,come,O
647721595247665153,itch,O
647721595247665153,meeee,O
647799088998690816,B,O
647799088998690816,Arun,O
647799088998690816,:,O
647799088998690816,Longterm,O
647799088998690816,followup,O
647799088998690816,of,O
647799088998690816,P2,O
647799088998690816,trial,O
647799088998690816,of,O
647799088998690816,tamoxfen,O
647799088998690816,v,O
647799088998690816,raloxifene,O
647799088998690816,shows,O
647799088998690816,superiority,O
647799088998690816,4,O
647799088998690816,tamoxifen,O
647799088998690816,in,O
647799088998690816,reducing,O
647799088998690816,invasive,O
647799088998690816,breast,O
647799088998690816,ca,O
647799088998690816,incidence,O
647799088998690816,#,O
647799088998690816,bcs15,O
647850460859072512,Treatment,O
647850460859072512,for,O
647850460859072512,Giant,O
647850460859072512,Cell,O
647850460859072512,/,O
647850460859072512,Temporal,B-Disease
647850460859072512,Arteritis,I-Disease
647850460859072512,are,O
647850460859072512,treated,O
647850460859072512,with,O
647850460859072512,HIGH,O
647850460859072512,doses,O
647850460859072512,of,O
647850460859072512,prednisone,B-Drug
647850460859072512,.,O
647850460859072512,Give,O
647850460859072512,low,O
647850460859072512,doses,O
647850460859072512,for,O
647850460859072512,Polymyalgia,B-Disease
647850460859072512,Rheumatica,I-Disease
647850460859072512,.,O
647881442341617664,You,O
647881442341617664,',O
647881442341617664,re,O
647881442341617664,on,O
647881442341617664,suboxone,B-Drug
647881442341617664,but,O
647881442341617664,you,O
647881442341617664,',O
647881442341617664,re,O
647881442341617664,clean,O
647881442341617664,?,O
647881442341617664,Ok,O
647881442341617664,bro,O
647881442341617664,.,O
647881442341617664,.,O
647881442341617664,.,O
647881442341617664,Whatever,O
647881442341617664,helps,O
647881442341617664,you,O
647881442341617664,sleep,B-Symptom
647881442341617664,at,O
647881442341617664,night,O
647881442341617664,.,O
647914574423949313,I,O
647914574423949313,need,O
647914574423949313,some,O
647914574423949313,lisinopril,B-Drug
647914574423949313,for,O
647914574423949313,my,O
647914574423949313,blood,B-Symptom
647914574423949313,pressure,I-Symptom
647997825263865856,Why,O
647997825263865856,is,O
647997825263865856,it,O
647997825263865856,the,O
647997825263865856,one,O
647997825263865856,time,O
647997825263865856,I,O
647997825263865856,eat,O
647997825263865856,something,O
647997825263865856,and,O
647997825263865856,actually,O
647997825263865856,want,O
647997825263865856,my,O
647997825263865856,BG,O
647997825263865856,to,O
647997825263865856,go,O
647997825263865856,up,O
647997825263865856,",",O
647997825263865856,it,O
647997825263865856,goes,O
647997825263865856,down,O
647997825263865856,instead,O
647997825263865856,?,O
647997825263865856,Thanks,O
647997825263865856,",",O
647997825263865856,Zoloft,B-Drug
647997825263865856,.,O
647997825263865856,#,B-Disease
647997825263865856,diabetes,I-Disease
647997825263865856,#,O
647997825263865856,dlife,O
647997825263865856,#,O
647997825263865856,doc,O
647997825263865856,#,O
647997825263865856,dsma,O
648017373673357312,i,O
648017373673357312,need,O
648017373673357312,some,O
648017373673357312,eyeglasses,O
648017373673357312,to,O
648017373673357312,use,O
648017373673357312,",",O
648017373673357312,so,O
648017373673357312,itchy,B-Symptom
648017373673357312,my,I-Symptom
648017373673357312,eyes,I-Symptom
648017373673357312,.,O
648017373673357312,.,O
648017373673357312,#,B-Drug
648017373673357312,ciprofloxacin,I-Drug
648050950666588160,#,O
648050950666588160,ERS2015,O
648050950666588160,Klok,O
648050950666588160,now,O
648050950666588160,refers,O
648050950666588160,to,O
648050950666588160,preschool,O
648050950666588160,wheezing,B-Symptom
648050950666588160,as,O
648050950666588160,"""",O
648050950666588160,Toddler,B-Disease
648050950666588160,',I-Disease
648050950666588160,s,I-Disease
648050950666588160,asthma,I-Disease
648050950666588160,"""",O
648050950666588160,.,O
648050950666588160,ICS,O
648050950666588160,appears,O
648050950666588160,to,O
648050950666588160,be,O
648050950666588160,superior,O
648050950666588160,to,O
648050950666588160,montelukast,B-Drug
648050950666588160,.,O
648050950666588160,Need,O
648050950666588160,to,O
648050950666588160,know,O
648050950666588160,it,O
648050950666588160,may,O
648050950666588160,resolve,O
648052536440692736,Adding,O
648052536440692736,#,B-Drug
648052536440692736,docetaxel,I-Drug
648052536440692736,to,O
648052536440692736,#,B-Disease
648052536440692736,prostatecancer,I-Disease
648052536440692736,treatment,O
648052536440692736,asscd,O
648052536440692736,with,O
648052536440692736,improvement,O
648052536440692736,in,O
648052536440692736,overall,O
648052536440692736,survival,O
648052536440692736,:,O
648052536440692736,Nicholas,O
648052536440692736,James,O
648052536440692736,#,O
648052536440692736,ECC2015,O
648138804692414464,Holy,O
648138804692414464,crap,O
648138804692414464,!,O
648138804692414464,#,O
648138804692414464,oldbay,O
648138804692414464,+,O
648138804692414464,#,O
648138804692414464,Moonshine,O
648138804692414464,+,O
648138804692414464,singulair,B-Drug
648138804692414464,+,O
648138804692414464,Irish,O
648138804692414464,burrito,O
648138804692414464,=,O
648138804692414464,some,O
648138804692414464,crazy,O
648138804692414464,weird,B-Symptom
648138804692414464,dreams,I-Symptom
648138804692414464,.,O
648138804692414464,.,O
648138804692414464,.,O
648138804692414464,@,O
648138804692414464,kathkloda,O
648138804692414464,@,O
648138804692414464,sbuente,O
648141562778488832,I,O
648141562778488832,am,O
648141562778488832,tired,B-Symptom
648141562778488832,",",O
648141562778488832,sore,B-Symptom
648141562778488832,",",O
648141562778488832,cranky,B-Symptom
648141562778488832,",",O
648141562778488832,&,O
648141562778488832,amp,O
648141562778488832,;,O
648141562778488832,out,O
648141562778488832,Paxil,B-Drug
648141562778488832,.,O
648141562778488832,Diddly,O
648141562778488832,-,O
648141562778488832,squat,O
648141562778488832,is,O
648141562778488832,my,O
648141562778488832,plan,O
648141562778488832,for,O
648141562778488832,the,O
648141562778488832,day,O
648141562778488832,despite,O
648141562778488832,a,O
648141562778488832,gazillion,O
648141562778488832,things,O
648141562778488832,to,O
648141562778488832,do,O
648141562778488832,.,O
648143591597019136,tip,O
648143591597019136,who,O
648143591597019136,suffers,O
648143591597019136,from,O
648143591597019136,depression,O
648143591597019136,/,O
648143591597019136,prescribed,O
648143591597019136,Geodon,B-Drug
648143591597019136,discoveirng,O
648143591597019136,Oct,O
648143591597019136,',O
648143591597019136,14,O
648143591597019136,my,O
648143591597019136,sister,O
648143591597019136,Seleta,O
648143591597019136,has,O
648143591597019136,relationships,O
648143591597019136,with,O
648143591597019136,a,O
648143591597019136,narcotics,O
648143591597019136,drug,O
648143591597019136,kingpin,O
648200387372130304,Wordsworth,O
648200387372130304,was,O
648200387372130304,worth,O
648200387372130304,reading,O
648200387372130304,and,O
648200387372130304,got,O
648200387372130304,emersed,O
648200387372130304,in,O
648200387372130304,Emerson,O
648200387372130304,",",O
648200387372130304,wildy,O
648200387372130304,wise,O
648200387372130304,and,O
648200387372130304,moody,O
648200387372130304,",",O
648200387372130304,celexa,B-Drug
648200387372130304,pressura,B-Symptom
648200387372130304,on,I-Symptom
648200387372130304,my,I-Symptom
648200387372130304,chest,I-Symptom
648200387372130304,bruh,O
648200387372130304,-,O
648200387372130304,#,O
648200387372130304,vicdelmar,O
648226501511376897,About,O
648226501511376897,40,O
648226501511376897,years,O
648226501511376897,ago,O
648226501511376897,I,O
648226501511376897,was,O
648226501511376897,told,O
648226501511376897,I,O
648226501511376897,would,O
648226501511376897,outgrow,O
648226501511376897,my,O
648226501511376897,#,B-Symptom
648226501511376897,Migraines,I-Symptom
648226501511376897,.,O
648226501511376897,.,O
648226501511376897,.,O
648226501511376897,never,O
648226501511376897,happened,O
648226501511376897,.,O
648226501511376897,I,O
648226501511376897,',O
