0,1,2
466649866064510976,disorder,I-Disease
466649866064510976,#,B-Disease
466649866064510976,PTSD,I-Disease
466649866064510976,http,O
466649866064510976,:,O
466649866064510976,/,O
466649866064510976,/,O
466649866064510976,t,O
466649866064510976,.,O
466649866064510976,co,O
466649866064510976,/,O
466649866064510976,RU1RIpm0S,O
466649866064510976,…,O
466673001824808960,@,O
466673001824808960,SumitaDalmia,O
466673001824808960,*,O
466673001824808960,checks,O
466673001824808960,manual,O
466673001824808960,on,O
466673001824808960,what,O
466673001824808960,to,O
466673001824808960,do,O
466673001824808960,if,O
466673001824808960,person,O
466673001824808960,coughs,B-Symptom
466673001824808960,nonstop,O
466673001824808960,*,O
466673001824808960,oh,O
466673001824808960,right,O
466673001824808960,.,O
466673001824808960,.,O
466673001824808960,.,O
466673001824808960,move,O
466673001824808960,far,O
466673001824808960,as,O
466673001824808960,possible,O
466673001824808960,they,O
466673001824808960,may,O
466673001824808960,have,O
466673001824808960,contagious,O
466673001824808960,/,O
466673001824808960,deadly,O
466673001824808960,disease,O
466680199283617792,I,O
466680199283617792,',O
466680199283617792,m,O
466680199283617792,hungry,B-Symptom
466680199283617792,and,O
466680199283617792,tired,B-Symptom
466680199283617792,😩,O
466686461366923264,Mark,O
466686461366923264,Passerini,O
466686461366923264,:,O
466686461366923264,How,O
466686461366923264,one,O
466686461366923264,cannabis,B-Drug
466686461366923264,advocate,O
466686461366923264,morphed,O
466686461366923264,into,O
466686461366923264,a,O
466686461366923264,marijuana,B-Drug
466686461366923264,dispensary,O
466686461366923264,owner,O
466686461366923264,http,O
466686461366923264,:,O
466686461366923264,/,O
466686461366923264,/,O
466686461366923264,t,O
466686461366923264,.,O
466686461366923264,co,O
466686461366923264,/,O
466686461366923264,shf61w5UEq,O
466686461366923264,via,O
466686461366923264,@,O
466686461366923264,MotherNatureNet,O
466686461366923264,Way,O
466686461366923264,to,O
466686461366923264,go,O
466686461366923264,!,O
466693000270462979,I,O
466693000270462979,',O
466693000270462979,m,O
466693000270462979,always,O
466693000270462979,way,O
466693000270462979,too,O
466693000270462979,tired,B-Symptom
466693000270462979,",",O
466693000270462979,like,O
466693000270462979,it,O
466693000270462979,',O
466693000270462979,s,O
466693000270462979,not,O
466693000270462979,even,O
466693000270462979,a,O
466693000270462979,normal,O
466693000270462979,level,O
466693000270462979,of,O
466693000270462979,tired,B-Symptom
466693000270462979,.,O
466693000270462979,halfway,O
466693000270462979,through,O
466693000270462979,the,O
466693000270462979,day,O
466693000270462979,I,O
466693000270462979,feel,O
466693000270462979,like,O
466693000270462979,a,O
466693000270462979,zombie,O
466693000270462979,and,O
466693000270462979,idk,O
466693000270462979,why,O
466694963238273024,tried,O
466694963238273024,everything,O
466694963238273024,not,O
466694963238273024,to,O
466694963238273024,let,O
466694963238273024,this,O
466694963238273024,cold,B-Disease
466694963238273024,catch,O
466694963238273024,hold,O
466694963238273024,of,O
466694963238273024,me,O
466694963238273024,",",O
466694963238273024,lived,O
466694963238273024,of,O
466694963238273024,berry,O
466694963238273024,smoothies,O
466694963238273024,for,O
466694963238273024,a,O
466694963238273024,weekend,O
466694963238273024,etc,O
466694963238273024,and,O
466694963238273024,now,O
466694963238273024,my,O
466694963238273024,face,O
466694963238273024,is,O
466694963238273024,puffy,O
466694963238273024,and,O
466694963238273024,Ive,O
466694963238273024,no,O
466694963238273024,voice,O
466697710486052864,She,O
466697710486052864,had,O
466697710486052864,a,O
466697710486052864,headache,B-Symptom
466697710486052864,",",O
466697710486052864,mom,O
466697710486052864,made,O
466697710486052864,me,O
466697710486052864,take,O
466697710486052864,her,O
466697710486052864,4,O
466697710486052864,ibuprofen,B-Drug
466697710486052864,and,O
466697710486052864,now,O
466697710486052864,she,O
466697710486052864,',O
466697710486052864,s,O
466697710486052864,been,O
466697710486052864,loopy,O
466697710486052864,and,O
466697710486052864,can,O
466697710486052864,',O
466697710486052864,t,O
466697710486052864,feel,O
466697710486052864,her,O
466697710486052864,…,O
466697710486052864,http,O
466697710486052864,:,O
466697710486052864,/,O
466697710486052864,/,O
466697710486052864,t,O
466697710486052864,.,O
466697710486052864,co,O
466697710486052864,/,O
466697710486052864,xwGB9n5Hz9,O
466700445189025793,RT,O
466700445189025793,@,O
466700445189025793,Camp,O
466700445189025793,_,O
466700445189025793,Taylor,O
466700445189025793,:,O
466700445189025793,Giving,O
466700445189025793,a,O
466700445189025793,"""",O
466700445189025793,CT,O
466700445189025793,"""",O
466700445189025793,S,O
466700445189025793,/,O
466700445189025793,O,O
466700445189025793,to,O
466700445189025793,all,O
466700445189025793,children,O
466700445189025793,with,O
466700445189025793,heart,B-Disease
466700445189025793,disease,I-Disease
466700445189025793,!,I-Disease
466700445189025793,@,O
466700445189025793,Kaepernick7,O
466700445189025793,&,O
466700445189025793,amp,O
466700445189025793,;,O
466700445189025793,Our,O
466700445189025793,#,O
466700445189025793,CampTaylor,O
466700445189025793,founder,O
466700445189025793,spreading,O
466700445189025793,awareness,O
466700445189025793,#,O
466700445189025793,CHD,O
466700445189025793,http,O
466700445189025793,…,O
466702609425113088,@,O
466702609425113088,bigdaddymerk,O
466702609425113088,Just,O
466702609425113088,wish,O
466702609425113088,this,O
466702609425113088,tooth,B-Disease
466702609425113088,infection,I-Disease
466702609425113088,would,O
466702609425113088,go,O
466702609425113088,away,O
466702609425113088,and,O
466702609425113088,I,O
466702609425113088,’,O
466702609425113088,m,O
466702609425113088,not,O
466702609425113088,looking,O
466702609425113088,forward,O
466702609425113088,to,O
466702609425113088,flying,O
466702609425113088,with,O
466702609425113088,this,O
466702609425113088,pain,B-Symptom
466702609425113088,.,O
466706711462416384,The,O
466706711462416384,only,O
466706711462416384,comas,B-Symptom
466706711462416384,I,O
466706711462416384,want,O
466706711462416384,to,O
466706711462416384,go,O
466706711462416384,in,O
466706711462416384,are,O
466706711462416384,sugar,O
466706711462416384,comas,B-Symptom
466706711462416384,.,O
466706711462416384,They,O
466706711462416384,sound,O
466706711462416384,sweet,O
466706711462416384,.,O
466714793882427392,RT,O
466714793882427392,@,O
466714793882427392,StevStiffler,O
466714793882427392,:,O
466714793882427392,83,O
466714793882427392,%,O
466714793882427392,of,O
466714793882427392,teenagers,O
466714793882427392,drink,O
466714793882427392,alcohol,B-Drug
466714793882427392,and,O
466714793882427392,do,O
466714793882427392,drugs,O
466714793882427392,.,O
466714793882427392,Retweet,O
466714793882427392,if,O
466714793882427392,you,O
466714793882427392,like,O
466714793882427392,pizza,O
466714793882427392,🍕,O
466717713142804480,Regular,O
466717713142804480,medical,O
466717713142804480,check,O
466717713142804480,’,O
466717713142804480,ll,O
466717713142804480,curtail,O
466717713142804480,hypertension,B-Disease
466717713142804480,",",O
466717713142804480,diabetes,B-Disease
466717713142804480,",",O
466717713142804480,impotence,B-Disease
466717713142804480,:,O
466717713142804480,The,O
466717713142804480,Lagos,O
466717713142804480,Country,O
466717713142804480,Club,O
466717713142804480,screened,O
466717713142804480,its,O
466717713142804480,member,O
466717713142804480,.,O
466717713142804480,.,O
466717713142804480,.,O
466717713142804480,http,O
466717713142804480,:,O
466717713142804480,/,O
466717713142804480,/,O
466717713142804480,t,O
466717713142804480,.,O
466717713142804480,co,O
466717713142804480,/,O
466717713142804480,hoRmNrRDIj,O
466725942346678272,Medical,O
466725942346678272,Marijuana,B-Drug
466725942346678272,-,O
466725942346678272,the,O
466725942346678272,benefits,O
466725942346678272,of,O
466725942346678272,cannabinoids,B-Drug
466725942346678272,to,O
466725942346678272,fight,O
466725942346678272,disease,O
466725942346678272,:,O
466725942346678272,http,O
466725942346678272,:,O
466725942346678272,/,O
466725942346678272,/,O
466725942346678272,t,O
466725942346678272,.,O
466725942346678272,co,O
466725942346678272,/,O
466725942346678272,BnbuyZeven,O
466725942346678272,via,O
466725942346678272,@,O
466725942346678272,YouTube,O
466730438648537088,Pre,B-Symptom
466730438648537088,-,I-Symptom
466730438648537088,epidural,I-Symptom
466730438648537088,pain,I-Symptom
466730438648537088,in,O
466730438648537088,my,O
466730438648537088,mid,O
466730438648537088,-,O
466730438648537088,back,O
466730438648537088,has,O
466730438648537088,returned,O
466730438648537088,",",O
466730438648537088,spreading,O
466730438648537088,into,O
466730438648537088,my,O
466730438648537088,ribs,O
466730438648537088,",",O
466730438648537088,making,O
466730438648537088,it,O
466730438648537088,painful,O
466730438648537088,to,O
466730438648537088,breathe,O
466730438648537088,.,O
466730438648537088,SO,O
466730438648537088,HAPPY,O
466730438648537088,.,O
466733844406992896,@,O
466733844406992896,aintyoukyb,O
466733844406992896,cranberry,B-Drug
466733844406992896,juice,I-Drug
466733844406992896,",",O
466733844406992896,the,O
466733844406992896,detox,B-Drug
466733844406992896,drink,I-Drug
466733844406992896,",",O
466733844406992896,and,O
466733844406992896,water,B-Drug
466733844406992896,pills,I-Drug
466733844406992896,help,O
466744665740308480,Why,O
466744665740308480,must,O
466744665740308480,I,O
466744665740308480,have,O
466744665740308480,to,O
466744665740308480,suffer,O
466744665740308480,with,O
466744665740308480,cramps,B-Symptom
466744665740308480,and,O
466744665740308480,hot,B-Symptom
466744665740308480,flashes,I-Symptom
466744665740308480,at,O
466744665740308480,the,O
466744665740308480,same,O
466744665740308480,time,O
466744665740308480,?,O
466749686305787904,Fact,O
466749686305787904,:,O
466749686305787904,Deaths,O
466749686305787904,by,O
466749686305787904,substance,O
466749686305787904,per,O
466749686305787904,year,O
466749686305787904,:,O
466749686305787904,alcohol,B-Drug
466749686305787904,:,O
466749686305787904,80,O
466749686305787904,",",O
466749686305787904,000,O
466749686305787904,tobacco,B-Drug
466749686305787904,:,O
466749686305787904,440,O
466749686305787904,",",O
466749686305787904,000,O
466749686305787904,poor,O
466749686305787904,diet,O
466749686305787904,:,O
466749686305787904,420,O
466749686305787904,",",O
466749686305787904,000,O
466749686305787904,marijuana,B-Drug
466749686305787904,:,O
466749686305787904,0,O
466754660745752576,RT,O
466754660745752576,@,O
466754660745752576,Yoga,O
466754660745752576,_,O
466754660745752576,Tree,O
466754660745752576,:,O
466754660745752576,Join,O
466754660745752576,us,O
466754660745752576,for,O
466754660745752576,a,O
466754660745752576,#,O
466754660745752576,yoga,O
466754660745752576,class,O
466754660745752576,",",O
466754660745752576,any,O
466754660745752576,style,O
466754660745752576,you,O
466754660745752576,crave,O
466754660745752576,",",O
466754660745752576,to,O
466754660745752576,help,O
466754660745752576,#,O
466754660745752576,sweat,O
466754660745752576,",",O
466754660745752576,#,O
466754660745752576,stretch,O
466754660745752576,",",O
466754660745752576,#,O
466754660745752576,breathe,O
466754660745752576,out,O
466754660745752576,any,O
466754660745752576,stress,B-Symptom
466754660745752576,that,O
466754660745752576,is,O
466754660745752576,cluttering,O
466754660745752576,your,O
466754660745752576,sy,O
466754660745752576,…,O
466765750502297600,celiac,B-Disease
466765750502297600,disease,I-Disease
466765750502297600,can,O
466765750502297600,be,O
466765750502297600,a,O
466765750502297600,real,O
466765750502297600,pain,B-Symptom
466765750502297600,in,O
466765750502297600,my,O
466765750502297600,ass,O
466765750502297600,sometimes,O
466767566619160576,Really,O
466767566619160576,hoping,O
466767566619160576,my,O
466767566619160576,sore,B-Symptom
466767566619160576,throat,I-Symptom
466767566619160576,is,O
466767566619160576,allergy,B-Symptom
466767566619160576,related,O
466767566619160576,!,O
466770120938098688,What,O
466770120938098688,does,O
466770120938098688,me,O
466770120938098688,going,O
466770120938098688,to,O
466770120938098688,sams,O
466770120938098688,concert,O
466770120938098688,have,O
466770120938098688,to,O
466770120938098688,do,O
466770120938098688,with,O
466770120938098688,your,O
466770120938098688,tiredness,B-Symptom
466770120938098688,-,O
466770120938098688,.,O
466770120938098688,-,O
466777578439974912,Ways,O
466777578439974912,to,O
466777578439974912,relieve,O
466777578439974912,arthritis,B-Symptom
466777578439974912,pain,I-Symptom
466777578439974912,http,O
466777578439974912,:,O
466777578439974912,/,O
466777578439974912,/,O
466777578439974912,t,O
466777578439974912,.,O
466777578439974912,co,O
466777578439974912,/,O
466777578439974912,46xENGyEuT,O
466780589949874176,i,O
466780589949874176,wish,O
466780589949874176,i,O
466780589949874176,were,O
466780589949874176,a,O
466780589949874176,drinking,O
466780589949874176,man,O
466780589949874176,.,O
466780589949874176,i,O
466780589949874176,hear,O
466780589949874176,alcohol,O
466780589949874176,solves,O
466780589949874176,lots,O
466780589949874176,of,O
466780589949874176,personal,O
466780589949874176,problems,O
466780589949874176,&,O
466780589949874176,amp,O
466780589949874176,;,O
466780589949874176,helps,O
466780589949874176,u,O
466780589949874176,deal,O
466780589949874176,with,O
466780589949874176,stress,B-Symptom
466780589949874176,.,O
466789716721823744,RT,O
466789716721823744,@,O
466789716721823744,iamm,O
466789716721823744,_,O
466789716721823744,kiraa,O
466789716721823744,:,O
466789716721823744,If,O
466789716721823744,stress,B-Symptom
466789716721823744,was,O
466789716721823744,a,O
466789716721823744,drug,O
466789716721823744,",",O
466789716721823744,I,O
466789716721823744,would,O
466789716721823744,be,O
466789716721823744,high,O
466789716721823744,as,O
466789716721823744,fuck,O
466789716721823744,.,O
466795798471409664,RT,O
466795798471409664,@,O
466795798471409664,Effective818,O
466795798471409664,:,O
466795798471409664,My,O
466795798471409664,insomnia,B-Symptom
466795798471409664,is,O
466795798471409664,so,O
466795798471409664,bad,O
466795798471409664,to,O
466795798471409664,the,O
466795798471409664,point,O
466795798471409664,where,O
466795798471409664,not,O
466795798471409664,even,O
466795798471409664,a,O
466795798471409664,sleeping,B-Drug
466795798471409664,pill,I-Drug
466795798471409664,could,O
466795798471409664,knock,O
466795798471409664,me,O
466795798471409664,out,O
466795798471409664,👎,O
466795798471409664,👎,O
466802471604846592,I,O
466802471604846592,',O
466802471604846592,m,O
466802471604846592,hungry,B-Symptom
466802471604846592,.,O
466802471604846592,But,O
466802471604846592,I,O
466802471604846592,ate,O
466802471604846592,.,O
466802471604846592,But,O
466802471604846592,what,O
466802471604846592,I,O
466802471604846592,ate,O
466802471604846592,I,O
466802471604846592,didn,O
466802471604846592,',O
466802471604846592,t,O
466802471604846592,want,O
466802471604846592,.,O
466802471604846592,So,O
466802471604846592,I,O
466802471604846592,',O
466802471604846592,m,O
466802471604846592,hungry,B-Symptom
466802471604846592,",",O
466802471604846592,in,O
466802471604846592,my,O
466802471604846592,mind,O
466802471604846592,.,O
466802471604846592,Is,O
466802471604846592,that,O
466802471604846592,weird,O
466802471604846592,?,O
466803646030561280,RT,O
466803646030561280,@,O
466803646030561280,reganlovesyou21,O
466803646030561280,:,O
466803646030561280,tired,B-Symptom
466803646030561280,of,O
466803646030561280,being,O
466803646030561280,tired,B-Symptom
466803646030561280,💭,O
466808821810069507,I,O
466808821810069507,need,O
466808821810069507,an,O
466808821810069507,allergy,B-Drug
466808821810069507,pill,I-Drug
466808821810069507,like,O
466808821810069507,bad,O
466809006351069184,I,O
466809006351069184,be,O
466809006351069184,tryna,O
466809006351069184,be,O
466809006351069184,nice,O
466809006351069184,&,O
466809006351069184,amp,O
466809006351069184,;,O
466809006351069184,shit,O
466809006351069184,lol,O
466809006351069184,",",O
466809006351069184,take,O
466809006351069184,a,O
466809006351069184,chill,B-Drug
466809006351069184,pill,I-Drug
466809006351069184,dang,O
466809006351069184,.,O
466809006351069184,💁,O
466812902834728960,RT,O
466812902834728960,@,O
466812902834728960,StillDJ,O
466812902834728960,:,O
466812902834728960,Mariah,O
466812902834728960,Carey,O
466812902834728960,got,O
466812902834728960,me,O
466812902834728960,thirsty,B-Symptom
466812902834728960,while,O
466812902834728960,Danity,O
466812902834728960,Kane,O
466812902834728960,making,O
466812902834728960,me,O
466812902834728960,want,O
466812902834728960,some,O
466812902834728960,lemonade,O
466812902834728960,.,O
466812902834728960,So,O
466812902834728960,now,O
466812902834728960,I,O
466812902834728960,',O
466812902834728960,m,O
466812902834728960,officially,O
466812902834728960,thirsty,B-Symptom
466812902834728960,for,O
466812902834728960,some,O
466812902834728960,lemonade,O
466812902834728960,.,O
466815981479022592,@,O
466815981479022592,rachellvukovich,O
466815981479022592,I,O
466815981479022592,know,O
466815981479022592,but,O
466815981479022592,for,O
466815981479022592,old,O
466815981479022592,times,O
466815981479022592,sake,O
466815981479022592,lol,O
466815981479022592,.,O
466815981479022592,Fucking,O
466815981479022592,pain,B-Symptom
466815981479022592,management,O
466815981479022592,piss,O
466815981479022592,testes,O
466815981479022592,me,O
466815981479022592,at,O
466815981479022592,certain,O
466815981479022592,times,O
466815981479022592,.,O
466815981479022592,Stupid,O
466815981479022592,as,O
466815981479022592,hell,O
466815981479022592,.,O
466823644467826688,Chocolates,O
466823644467826688,are,O
466823644467826688,five,O
466823644467826688,more,O
466823644467826688,time,O
466823644467826688,effective,O
466823644467826688,than,O
466823644467826688,any,O
466823644467826688,cough,B-Drug
466823644467826688,syrups,I-Drug
466823644467826688,when,O
466823644467826688,you,O
466823644467826688,are,O
466823644467826688,suffering,O
466823644467826688,from,O
466823644467826688,common,B-Disease
466823644467826688,cold,I-Disease
466823644467826688,.,O
466823644467826688,.,O
466838228046458880,The,O
466838228046458880,enormous,O
466838228046458880,hormonal,B-Symptom
466838228046458880,changes,I-Symptom
466838228046458880,taking,O
466838228046458880,place,O
466838228046458880,during,O
466838228046458880,pregnancy,O
466838228046458880,trigger,O
466838228046458880,a,O
466838228046458880,variety,O
466838228046458880,of,O
466838228046458880,symptoms,O
466838228046458880,.,O
466838228046458880,Possible,O
466838228046458880,symptoms,O
466838228046458880,.,O
466838228046458880,.,O
466838228046458880,.,O
466838228046458880,http,O
466838228046458880,:,O
466838228046458880,/,O
466838228046458880,/,O
466838228046458880,t,O
466838228046458880,.,O
466838228046458880,co,O
466838228046458880,/,O
466838228046458880,f4aynFnJtz,O
466866237633748992,That,O
466866237633748992,pain,B-Symptom
466866237633748992,u,O
466866237633748992,feel,O
466866237633748992,when,O
466866237633748992,stabbed,O
466866237633748992,is,O
466866237633748992,the,O
466866237633748992,sign,O
466866237633748992,u,O
466866237633748992,',O
466866237633748992,re,O
466866237633748992,alive,O
466866237633748992,.,O
466866237633748992,.,O
466866237633748992,.,O
466866237633748992,.,O
466866237633748992,.,O
466866237633748992,The,O
466866237633748992,pain,B-Symptom
466866237633748992,fading,O
466866237633748992,away,O
466866237633748992,is,O
466866237633748992,a,O
466866237633748992,sign,O
466866237633748992,u,O
466866237633748992,wouldn,O
466866237633748992,',O
466866237633748992,t,O
466866237633748992,be,O
466866237633748992,alive,O
466866237633748992,for,O
466866237633748992,long,O
466888744269017088,“,O
466888744269017088,@,O
466888744269017088,thisisbwright,O
466888744269017088,:,O
466888744269017088,Apologies,O
466888744269017088,to,O
466888744269017088,anyone,O
466888744269017088,blinded,O
466888744269017088,by,O
466888744269017088,my,O
466888744269017088,pale,O
466888744269017088,legs,O
466888744269017088,today,O
466888744269017088,”,O
466888744269017088,the,O
466888744269017088,pain,B-Symptom
466888744269017088,of,O
466888744269017088,being,O
466888744269017088,ginger,O
466894733713756161,RT,O
466894733713756161,@,O
466894733713756161,craigmart,O
466894733713756161,:,O
466894733713756161,Practically,O
466894733713756161,bed,O
466894733713756161,bound,O
466894733713756161,",",O
466894733713756161,sleeping,O
466894733713756161,14,O
466894733713756161,hrs,O
466894733713756161,a,O
466894733713756161,day,O
466894733713756161,",",O
466894733713756161,constant,O
466894733713756161,fatigue,B-Symptom
466894733713756161,&,O
466894733713756161,amp,O
466894733713756161,;,O
466894733713756161,pain,B-Symptom
466894733713756161,.,O
466894733713756161,Drugged,O
466894733713756161,up,O
466894733713756161,.,O
466894733713756161,Quality,O
466894733713756161,of,O
466894733713756161,life,O
466894733713756161,almost,O
466894733713756161,zero,O
466894733713756161,.,O
466894733713756161,#,O
466894733713756161,ME,O
466894733713756161,/,O
466894733713756161,CFS,O
466894733713756161,#,O
466894733713756161,fib,O
466894733713756161,…,O
466895119593906176,Sometimes,O
466895119593906176,a,O
466895119593906176,single,O
466895119593906176,sujood,O
466895119593906176,to,O
466895119593906176,Allah,O
466895119593906176,",",O
466895119593906176,heals,O
466895119593906176,all,O
466895119593906176,the,O
466895119593906176,pain,B-Symptom
466895119593906176,.,O
466895119593906176,Let,O
466895119593906176,sujood,O
466895119593906176,friends,O
466895119593906176,",",O
466895119593906176,i,O
466895119593906176,know,O
466895119593906176,u,O
466895119593906176,',O
466895119593906176,re,O
466895119593906176,pain,B-Symptom
466895119593906176,.,O
466901641757995008,RT,O
466901641757995008,@,O
466901641757995008,rickkondell,O
466901641757995008,:,O
466901641757995008,I,O
466901641757995008,don,O
466901641757995008,’,O
466901641757995008,t,O
466901641757995008,have,O
466901641757995008,a,O
466901641757995008,problem,O
466901641757995008,with,O
466901641757995008,caffeine,B-Drug
466901641757995008,.,O
466901641757995008,I,O
466901641757995008,have,O
466901641757995008,a,O
466901641757995008,problem,O
466901641757995008,without,O
466901641757995008,caffeine,B-Drug
466901641757995008,.,O
466904590336532480,Body,O
466904590336532480,feels,O
466904590336532480,so,O
466904590336532480,weak,O
466904590336532480,.,O
466904590336532480,This,O
466904590336532480,is,O
466904590336532480,really,O
466904590336532480,a,O
466904590336532480,great,O
466904590336532480,pain,B-Symptom
466904590336532480,.,O
466921875063316480,From,O
466921875063316480,headache,B-Symptom
466921875063316480,to,O
466921875063316480,toothache,B-Symptom
466921875063316480,",",O
466921875063316480,find,O
466921875063316480,help,O
466921875063316480,fast,O
466921875063316480,from,O
466921875063316480,these,O
466921875063316480,medical,O
466921875063316480,services,O
466921875063316480,providers,O
466921875063316480,on,O
466921875063316480,the,O
466921875063316480,Path,O
466921875063316480,http,O
466921875063316480,:,O
466921875063316480,/,O
466921875063316480,/,O
466921875063316480,t,O
466921875063316480,.,O
466921875063316480,co,O
466921875063316480,/,O
466921875063316480,7uysTCZ5UA,O
466921875063316480,#,O
466921875063316480,health,O
466929521271504896,Are,O
466929521271504896,you,O
466929521271504896,low,O
466929521271504896,on,O
466929521271504896,#,O
466929521271504896,CoQ10,O
466929521271504896,?,O
466929521271504896,Achy,B-Symptom
466929521271504896,muscles,I-Symptom
466929521271504896,",",I-Symptom
466929521271504896,headaches,B-Symptom
466929521271504896,",",O
466929521271504896,and,O
466929521271504896,fatigue,B-Symptom
466929521271504896,may,O
466929521271504896,signal,O
466929521271504896,a,O
466929521271504896,deficiency,O
466929521271504896,.,O
466929521271504896,Take,O
466929521271504896,it,O
466929521271504896,!,O
466929521271504896,http,O
466929521271504896,:,O
466929521271504896,/,O
466929521271504896,/,O
466929521271504896,t,O
466929521271504896,.,O
466929521271504896,co,O
466929521271504896,/,O
466929521271504896,k9c2hy71DA,O
466949880431542273,RT,O
466949880431542273,@,O
466949880431542273,SophieSmith86,O
466949880431542273,:,O
466949880431542273,Alex,O
466949880431542273,Dowsett,O
466949880431542273,tried,O
466949880431542273,tramadol,B-Drug
466949880431542273,in,O
466949880431542273,training,O
466949880431542273,and,O
466949880431542273,doesn,O
466949880431542273,',O
466949880431542273,t,O
466949880431542273,like,O
466949880431542273,it,O
466949880431542273,or,O
466949880431542273,cycling,O
466949880431542273,',O
466949880431542273,s,O
466949880431542273,pill,O
466949880431542273,culture,O
466949880431542273,.,O
466949880431542273,Read,O
466949880431542273,the,O
466949880431542273,story,O
466949880431542273,in,O
466949880431542273,CW,O
466949880431542273,out,O
466949880431542273,now,O
466949880431542273,-,O
466949880431542273,ht,O
466949880431542273,…,O
466953676280856576,@,O
466953676280856576,TrishHepworth,O
466953676280856576,Hah,O
466953676280856576,!,O
466953676280856576,The,O
466953676280856576,bathroom,O
466953676280856576,is,O
466953676280856576,just,O
466953676280856576,another,O
466953676280856576,canvas,O
466953676280856576,for,O
466953676280856576,eye,B-Symptom
466953676280856576,burning,I-Symptom
466953676280856576,paper,O
466953676280856576,-,O
466953676280856576,carpet,O
466953676280856576,experiments,O
466953676280856576,.,O
466960492033232897,Haven,O
466960492033232897,',O
466960492033232897,t,O
466960492033232897,slept,O
466960492033232897,in,O
466960492033232897,over,O
466960492033232897,36,O
466960492033232897,hours,O
466960492033232897,.,O
466960492033232897,.,O
466960492033232897,Not,O
466960492033232897,sure,O
466960492033232897,what,O
466960492033232897,this,O
466960492033232897,feeing,O
466960492033232897,is,O
466960492033232897,at,O
466960492033232897,this,O
466960492033232897,point,O
466960492033232897,.,O
466960492033232897,.,O
466960492033232897,Tired,B-Symptom
466960492033232897,",",O
466960492033232897,hungry,B-Symptom
466960492033232897,",",O
466960492033232897,and,O
466960492033232897,shaking,B-Symptom
466960492033232897,like,O
466960492033232897,hell,O
466960492033232897,.,O
466960492033232897,.,O
466960492033232897,This,O
466960492033232897,is,O
466960492033232897,a,O
466960492033232897,good,O
466960492033232897,week,O
466960492033232897,-,O
466960492033232897,_,O
466960492033232897,-,O
466964027822706688,Some,O
466964027822706688,of,O
466964027822706688,these,O
466964027822706688,medicines,O
466964027822706688,have,O
466964027822706688,so,O
466964027822706688,many,O
466964027822706688,side,O
466964027822706688,effects,O
466964027822706688,that,O
466964027822706688,I,O
466964027822706688,think,O
466964027822706688,I,O
466964027822706688,would,O
466964027822706688,rather,O
466964027822706688,just,O
466964027822706688,have,O
466964027822706688,the,O
466964027822706688,cold,B-Disease
466968448632094720,CC,O
466968448632094720,Sabathia,O
466968448632094720,has,O
466968448632094720,degenerative,B-Disease
466968448632094720,knee,I-Disease
466968448632094720,condition,I-Disease
466968448632094720,-,O
466968448632094720,CC,O
466968448632094720,Sabathia,O
466968448632094720,has,O
466968448632094720,a,O
466968448632094720,degenerative,B-Disease
466968448632094720,condition,I-Disease
466968448632094720,in,O
466968448632094720,the,O
466968448632094720,cartilage,O
466968448632094720,in,O
466968448632094720,his,O
466968448632094720,rig,O
466968448632094720,.,O
466968448632094720,.,O
466968448632094720,.,O
466968448632094720,http,O
466968448632094720,:,O
466968448632094720,/,O
466968448632094720,/,O
466968448632094720,t,O
466968448632094720,.,O
466968448632094720,co,O
466968448632094720,/,O
466968448632094720,O0FPNevOr1,O
466997292852322304,my,O
466997292852322304,head,O
466997292852322304,is,O
466997292852322304,aching,B-Symptom
466997292852322304,",",O
466997292852322304,my,O
466997292852322304,eyes,O
466997292852322304,are,O
466997292852322304,aching,B-Symptom
466997292852322304,.,O
466997292852322304,esp,O
466997292852322304,my,O
466997292852322304,heart,O
466997292852322304,.,O
469662005486702592,Lauren,O
469662005486702592,takes,O
469662005486702592,medicine,O
469662005486702592,for,O
469662005486702592,her,O
469662005486702592,burping,B-Symptom
469662005486702592,problem,O
469662005486702592,.,O
469662005486702592,like,O
469662005486702592,legit,O
469662005486702592,.,O
469662005486702592,lmao,O
469662005486702592,😂,O
469668284372361216,@,O
469668284372361216,LadySwizz,O
469668284372361216,_,O
469668284372361216,aww,O
469668284372361216,I,O
469668284372361216,got,O
469668284372361216,u,O
469668284372361216,Hun,O
469668284372361216,acne,B-Symptom
469668284372361216,is,O
469668284372361216,bad,O
469668284372361216,for,O
469668284372361216,me,O
469668284372361216,to,O
469668284372361216,with,O
469668284372361216,this,O
469668284372361216,pcos,O
469668284372361216,what,O
469668284372361216,kinda,O
469668284372361216,makeup,O
469668284372361216,u,O
469668284372361216,use,O
469668284372361216,your,O
469668284372361216,skin,O
469668284372361216,is,O
469668284372361216,gorgeous,O
469673917322260481,RT,O
469673917322260481,@,O
469673917322260481,amymangham,O
469673917322260481,:,O
469673917322260481,I,O
469673917322260481,wish,O
469673917322260481,there,O
469673917322260481,were,O
469673917322260481,medicine,O
469673917322260481,for,O
469673917322260481,emotional,O
469673917322260481,pain,B-Symptom
469673917322260481,.,O
469674387055337473,Managing,O
469674387055337473,adverse,O
469674387055337473,effects,O
469674387055337473,of,O
469674387055337473,glaucoma,B-Drug
469674387055337473,medications,I-Drug
469674387055337473,.,O
469674387055337473,http,O
469674387055337473,:,O
469674387055337473,/,O
469674387055337473,/,O
469674387055337473,t,O
469674387055337473,.,O
